name,description,video
TIMID,,timid.mp4
TINY,|(as in "the size of something,_it_is_small_or_littl.mp4,TINY.mp4
TINY,(as in "a quantity or amount- a tiny bit"),tiny2.mp4
TIP,(as in "top"),tip.mp4
TIPSY,,tipsy.mp4
TIPTOE,(as in "a method of walking"),tiptoe.mp4
TIRADE,(as in "to yell at someone"),tirade.mp4
TIRADE,(as in "to yell at me"),tirade2.mp4
TIRE,(as in "feel in need of rest"),tire.mp4
TIRE,(as in "covering around a wheel"),tire2.mp4
TISSUE,,tissue.mp4
TITHE,,tithe.mp4
TITLE,,title.mp4
TMES,|(as in "the math symbol for multiply,_.mp4,TMES.mp4
TO,,to.mp4
TO BE,,to_be.mp4
TO DO WHAT,,to_do_what.mp4
TO FILE,,to_file.mp4
TO GAIN WEIGHT,(as in "to increase weight"),to_gain_weight.mp4
TO GAIN WEIGHT,(as in "to gain weight over time"),to_gain_weight2.mp4
TO GET AROUND,(as in "sleep around"),to_get_around.mp4
TO GET TICKETED,(as in "issuing or receiving a ticket"),to_get_ticketed.mp4
TO LOOK BACK,(as in "to remember or look back on"),to_look_back.mp4
TO LOSE WEIGHT,,to_lose_weight.mp4
TO PLAY CARDS,,to_play_cards.mp4
TO TAKE A CAPSULE,,to_take_a_capsule.mp4
TO TAKE A DRUG,,to_take_a_drug.mp4
TO TAKE A PILL,(as in "legal drug"),to_take_a_pill.mp4
TO TAKE A PILL,(as in "illegal drug"),to_take_a_pill2.mp4
TO TAKE AN ORAL DRUG,,to_take_an_oral_drug.mp4
TO TAKE PILLS,(as in "take many illegal drugs"),to_take_pills.mp4
TO TAKE PILLS,(as in "take many legal drugs"),to_take_pills2.mp4
TOAD,,toad.mp4
TOAST,(as in "browned bread"),toast.mp4
TOAST,(as in "to cheers or make a toast/speech"),toast2.mp4
TOASTER,,toaster.mp4
TOASTER OVEN,,toaster_oven.mp4
TOBACCO,,tobacco.mp4
TOBAGO,(as in "the island in the Caribbean Sea"),tobago.mp4
TOBOGGAN,,toboggan.mp4
TODAY,,today.mp4
TOE,(as in "the body part"),toe.mp4
TOES,(as in "the body part"),toes.mp4
TOGETHER,,together.mp4
TOIL,(as in "to work hard or struggle"),toil.mp4
TOILET,,toilet.mp4
TOILET PAPER,,toilet_paper.mp4
TOLERATE,,tolerate.mp4
TOMATO,,tomato.mp4
TOMORROW,,tomorrow.mp4
TON,(as in "a unit of measure"),ton.mp4
TONGUE,(as in "the body part"),tongue.mp4
TONGUE,(as in "language"),tongue2.mp4
TONIGHT,,tonight.mp4
TONSILLITIS,,tonsillitis.mp4
TOO,,too.mp4
TOO BAD,,too_bad.mp4
TOO BIG FOR YOUR BRITCHES,,too_big_for_your_britches.mp4
TOO MUCH,,too_much.mp4
TOOL,,tool.mp4
TOOLBOX,,toolbox.mp4
TOOT,,toot.mp4
TOOTH,,tooth.mp4
TOOTH FAIRY,,tooth_fairy.mp4
TOOTHACHE,,toothache.mp4
TOOTHBRUSH,(as in "the tool used or the action of brushing your teeth"),toothbrush.mp4
TOOTHLESS,,toothless.mp4
TOOTHPASTE,,toothpaste.mp4
TOOTHPICK,,toothpick.mp4
TOP,(as in "on top or the highest point"),top.mp4
TOP,(as in "shirt"),top2.mp4
TOPAZ,,topaz.mp4
TOPIC,,topic.mp4
TOPPLE,(as in "fall over"),topple.mp4
TORAH,,torah.mp4
TORMENT,,torment.mp4
TORN,,torn.mp4
TORNADO,,tornado.mp4
TORSO,,torso.mp4
TORTILLA,,tortilla.mp4
TORTOISE,,tortoise.mp4
TORTURE,,torture.mp4
TOSS,(as in "throw at something"),toss.mp4
TOSS,(as in "toss the salad"),toss2.mp4
TOSS,(as in "throw away"),toss3.mp4
TOSS OUT,(as in "get rid of"),toss_out.mp4
TOTAL,,total.mp4
TOTAL COMMUNICATION,,total_communication.mp4
TOTALLY COMMITTED,,totally_committed.mp4
TOUCH,,touch.mp4
TOUCHDOWN,(as in "to score in American football"),touchdown.mp4
TOUGH,(as in "hard"),tough.mp4
TOUR,,tour.mp4
TOURIST,,tourist.mp4
TOURNAMENT,,tournament.mp4
TOW,(as in "accompany"),tow.mp4
TOW,(as in "to pull a vehicle"),tow2.mp4
TOW TRUCK,,tow_truck.mp4
TOWARD,,toward.mp4
TOWEL,,towel.mp4
TOWER,(as in "a type of structure"),tower.mp4
TOWN,,town.mp4
TOY,,toy.mp4
TOY CAR,,toy_car.mp4
TRACE,(as in "a small amount"),trace.mp4
TRACE,(as in "to draw"),trace2.mp4
TRACK,(as in "running track"),track.mp4
TRACKS,(as in "train tracks"),tracks.mp4
TRACTOR,,tractor.mp4
TRADE,,trade.mp4
TRADE IN,,trade_in.mp4
TRADITION,,tradition.mp4
TRAFFIC,(as in "traffic with cars"),traffic.mp4
TRAFFIC,(as in "traffic with people"),traffic2.mp4
TRAFFIC CIRCLE,,traffic_circle.mp4
TRAFFIC CONE,,traffic_cone.mp4
TRAFFIC LIGHT,(as in "stoplight"),traffic_light.mp4
TRAIL,(as in "a road or address"),trail.mp4
TRAILER,,trailer.mp4
TRAIN,(as in "the form of transportation"),train.mp4
TRAIN,(as in "to instruct"),train2.mp4
TRAIN,(as in "train a lot"),train3.mp4
TRAIN ENGINE,,train_engine.mp4
TRANQUIL,,tranquil.mp4
TRANQUILIZERS,(as in "sedatives "),tranquilizers.mp4
TRANS,,trans.mp4
TRANS-MAN,,trans2man.mp4
TRANS-PERSON,,trans2person.mp4
TRANS-WOMAN,,trans2woman.mp4
TRANSCRIPT,(as in "a record of students work"),transcript.mp4
TRANSEXUAL,,transexual.mp4
TRANSFER,,transfer.mp4
TRANSFIGURATION,(as in "the transfiguration of Jesus"),transfiguration.mp4
TRANSFORM,(as in "to change "),transform.mp4
TRANSGENDER,,transgender.mp4
TRANSGRESSION,,transgression.mp4
TRANSLATE,,translate.mp4
TRANSLATION,,translation.mp4
TRANSLITERATE,(as in "using ASL signs in English word order."),transliterate.mp4
TRANSLITERATION,,transliteration.mp4
TRANSLUCENT,,translucent.mp4
TRANSPIRE,,transpire.mp4
TRANSPORT,,transport.mp4
TRAP,,trap.mp4
TRASH,,trash.mp4
TRASH CAN,,trash_can.mp4
TRAVEL,,travel.mp4
TRAVEL BY TRAIN,,travel_by_train.mp4
TRAVELER,,traveler.mp4
TRAVERSE CITY,(as in "the city in Michigan"),traverse_city.mp4
TRAY,,tray.mp4
TREASURE,(as in "a valuable object"),treasure.mp4
TREASURER,,treasurer.mp4
TREAT,'(as in "one''s behavior towards others ")',treat.mp4
TREE,(as in "the plant"),tree.mp4
TREE,(as in "a shoe tree"),tree2.mp4
TREE FROG,,tree_frog.mp4
TREE TRUNK,,tree_trunk.mp4
TREES,,trees.mp4
TREMBLE,,tremble.mp4
TREMENDOUS,(as in "great or very large"),tremendous.mp4
TREMENDOUS,(as in "amazing or impressive"),tremendous2.mp4
TREMOR,,tremor.mp4
TRESPASS,,trespass.mp4
TRIAL,(as in "judgement"),trial.mp4
TRIAL,(as in "to test"),trial2.mp4
TRIAL,(as in "medical"),trial3.mp4
TRIANGLE,(as in "the shape"),triangle.mp4
TRIANGLE,(as in "the instrument"),triangle2.mp4
TRIBULATION,,tribulation.mp4
TRIBUNAL,(as in "court of justice "),tribunal.mp4
TRICK,(as in "to trick someone"),trick.mp4
TRICK,(as in "trick me"),trick2.mp4
TRICK OR TREAT,(as in "the Halloween phrase"),trick_or_treat.mp4
TRICYCLE,,tricycle.mp4
TRIED,,tried.mp4
TRIGONOMETRY,,trigonometry.mp4
TRILLION,(as in "the sign trillion isolated"),trillion.mp4
TRIMMER,(as in "electric shears or clippers"),trimmer.mp4
TRINIDAD,(as in "the island in the Caribbean Sea"),trinidad.mp4
TRINIDAD AND TOBAGO,(as in "the country"),trinidad_and_tobago.mp4
TRINITY,,trinity.mp4
TRIP,(as in "journey"),trip.mp4
TRIPLE,,triple.mp4
TRIPLETS,,triplets.mp4
TRIUMPH,,triumph.mp4
TRIUMPHANT,(as in "the winner or victorious "),triumphant.mp4
TRIVIAL,,trivial.mp4
TROMBONE,,trombone.mp4
TROPHY,,trophy.mp4
TROUBLE,,trouble.mp4
TROUBLESOME,,troublesome.mp4
TROUSERS,,trousers.mp4
TRUANT,,truant.mp4
TRUCK,(as in "a type of automobile"),truck.mp4
TRUCK,(as in "big truck such as a semi"),truck2.mp4
TRUDGE,,trudge.mp4
TRUE,,true1.mp4
TRUE-BIZ,,true2biz.mp4
TRULY,,truly.mp4
TRUMP,(as in "President Donald Trump"),trump.mp4
TRUMP,(as in "card game term"),trump2.mp4
TRUMPET,(as in "the musical instrument "),trumpet.mp4
TRUNCATE,(as in "to shorten by cutting the end"),truncate.mp4
TRUNK,(as in "a tree trunk"),trunk.mp4
TRUST,,trust.mp4
TRUSTEE,,trustee.mp4
TRUTH,,truth.mp4
TRY,(as in "to put forth effort"),try1.mp4
TRYING,,trying.mp4
TSITSITH,,tsitsith.mp4
TT,(as in "the letter T twice"),tt.mp4
TTY,(as in "Teletypewriter"),tty.mp4
TTY CALL,,tty_call.mp4
TTY CALL ME,,tty_call_me.mp4
TUBA,,tuba.mp4
TUBAL LIGATION,,tubal_ligation.mp4
TUBE,,tube.mp4
TUBERCULOSIS,,tuberculosis.mp4
TUESDAY,,tuesday.mp4
TUESDAYS,,tuesdays.mp4
TUMMY,,tummy.mp4
TUMMY ACHE,,tummy_ache.mp4
TUNA,,tuna.mp4
TURKEY,(as in "the bird"),turkey.mp4
TURKEY,(as in "the country"),turkey2.mp4
TURKMENISTAN,(as in "the country"),turkmenistan.mp4
TURKS AND CAICOS,(as in "the British territory"),turks_and_caicos.mp4
TURN,,turn.mp4
TURN,(as in "my turn"),turn2.mp4
TURN DOWN,,turn_down.mp4
TURN INTO,,turn_into.mp4
TURN LEFT,(as in "a vehicle turning left"),turn_left.mp4
TURN LEFT,(as in "a person turning left"),turn_left2.mp4
TURN OFF,(as in "turn off via a knob or key"),turn_off.mp4
TURN OFF,(as in "turn off a computer"),turn_off2.mp4
TURN OFF,(as in "turn off with a remote"),turn_off3.mp4
TURN ON,,turn_on.mp4
TURN ON HEADLIGHTS,,turn_on_headlights.mp4
TURN OVER,(as in "an object"),turn_over.mp4
TURN OVER,(as in "turn paper over"),turn_over2.mp4
TURN OVER,(as in "a person"),turn_over3.mp4
TURN RIGHT,(as in "a vehicle turning right"),turn_right.mp4
TURN RIGHT,(as in "a person turning right"),turn_right2.mp4
TURN UP,,turn_up.mp4
TURTLE,,turtle.mp4
TURTLENECK,(as in "a type of shirt"),turtleneck.mp4
TUSK,(as in "animal tusks (such as walrus or elephant)"),tusk.mp4
TUTOR,(as in "someone who teaches or helps to learn"),tutor.mp4
TUTOR,(as in "to teach someone"),tutor2.mp4
TUXEDO,,tuxedo.mp4
TV,,tv.mp4
TWEET,(as in "a Twitter post"),tweet.mp4
TWEET,(as in "the sound a bird makes"),tweet2.mp4
TWELFTH GRADE,,twelfth_grade.mp4
TWELVE,,twelve.mp4
TWENTY,,twenty.mp4
TWENTY-EIGHT,,twenty2eight.mp4
TWENTY-FIVE,,twenty2five.mp4
TWENTY-FOUR,,twenty2four.mp4
TWENTY-NINE,,twenty2nine.mp4
TWENTY-ONE,,twenty2one.mp4
TWENTY-SEVEN,,twenty2seven.mp4
TWENTY-SIX,,twenty2six.mp4
TWENTY-THREE,,twenty2three.mp4
TWENTY-TWO,,twenty2two.mp4
TWICE,(as in "two times"),twice.mp4
TWIN,,twin.mp4
TWINKLE,,twinkle.mp4
TWIST,,twist.mp4
TWITTER,(as in "the social media service"),twitter.mp4
TWO,,two.mp4
TWO,(as in "two of something"),two2.mp4
TWO CENTS,,two_cents.mp4
TWO DAYS,,two_days.mp4
TWO DAYS AGO,,two_days_ago.mp4
TWO DAYS BEFORE YESTERDAY,,two_days_before_yesterday.mp4
TWO DOLLARS,,two_dollars.mp4
TWO HOURS,,two_hours.mp4
TWO HUNDRED,,two_hundred.mp4
TWO MINUTES,,two_minutes.mp4
TWO MONTHS,,two_months.mp4
TWO MONTHS AGO,,two_months_ago.mp4
TWO MORE,,two_more.mp4
TWO OF SOMETHING,,two_of_something.mp4
TWO OF THEM,,two_of_them.mp4
TWO OF US,,two_of_us.mp4
TWO PEAS IN A POD,,two_peas_in_a_pod.mp4
TWO THOUSAND,,two_thousand.mp4
TWO TIMES,(as in "twice"),two_times.mp4
TWO VEHICLES,,two_vehicles.mp4
TWO WEEKS,,two_weeks.mp4
TWO WEEKS AGO,(as in "2 weeks in the past"),two_weeks_ago.mp4
TWO YEARS,,two_years.mp4
TWO YEARS AGO,,two_years_ago.mp4
TWO YEARS FROM NOW,,two_years_from_now.mp4
TWO YEARS OLD,,two_years_old.mp4
TYPE,(as in "type on a computer"),type.mp4
TYPE,|(as in "variety,_kin.mp4,TYPE2.mp4
TYPEWRITER,,typewriter.mp4
TYPICAL,,typical.mp4
TZEDAKAH,,tzedakah.mp4
U,(as in "the letter U"),u.mp4
U.S. VIRGIN ISLANDS,(as in "the United States territory"),u3s3_virgin_islands.mp4
UBER,(as in "the ride share service"),uber.mp4
UGLY,,ugly.mp4
UGLY,(as in "very ugly"),ugly2.mp4
UKELELE,(as in "the instrument"),ukelele.mp4
UKRAINE,(as in "the country"),ukraine.mp4
UKULELE,(as in "the instrument"),ukulele.mp4
ULTRASOUND,,ultrasound.mp4
UMBRELLA,,umbrella.mp4
UNABLE,,unable.mp4
UNACCUSTOMED,,unaccustomed.mp4
UNAGREEABLE,,unagreeable.mp4
UNAIDED,,unaided.mp4
UNAVOIDABLE,(as in "inevitable"),unavoidable.mp4
UNAWARE,,unaware.mp4
UNBALANCE,(as in "financial"),unbalance.mp4
UNBALANCE,(as in "weight"),unbalance2.mp4
UNBALANCED,|(as in "uneven distribution,_difficult_to_remain_uprigh.mp4,UNBALANCED.mp4
UNBEATEN,,unbeaten.mp4
UNBELIEVABLE,,unbelievable.mp4
UNBREAKABLE,(as in "cannot be broken"),unbreakable.mp4
UNBUCKLE,(as in "to release or unclip"),unbuckle.mp4
UNCERTAIN,(as in "undecided or not sure"),uncertain.mp4
UNCHANGED,,unchanged.mp4
UNCHANGING,,unchanging.mp4
UNCLE,,uncle.mp4
UNCLEAN,(as in "dirty"),unclean.mp4
UNCLEAR,|(as in "hazy,_blu.mp4, or vague")|,UNCLEAR.mp4
UNCOMFORTABLE,(as in "not at ease"),uncomfortable.mp4
UNCONCERNED,(as in "not worried"),unconcerned.mp4
UNCONSCIOUS,,unconscious.mp4
UNCONSTITUTIONAL,(as in "not following the guidelines of the constitution "),unconstitutional.mp4
UNDECIDED,(as in "not sure"),undecided.mp4
UNDEFEATED,,undefeated.mp4
UNDEFEATED,,undefeated2.mp4
UNDEPENDABLE,,undependable.mp4
UNDER,,under.mp4
UNDER THE TABLE,,under_the_table.mp4
UNDERCLOTHES,(as in "undergarments or underwear"),underclothes.mp4
UNDERGARMENT,(as in "underclothes or underwear"),undergarment.mp4
UNDERSTAND,,understand.mp4
UNDERTOW,(as in "rip current"),undertow.mp4
UNDERWATER,,underwater.mp4
UNDERWEAR,,underwear.mp4
UNDRESS,'(as in "to take off one''s clothes")',undress.mp4
UNEMPLOYED,,unemployed.mp4
UNEVEN,(as in "unfair"),uneven.mp4
UNFAIR,,unfair.mp4
UNFINISHED,,unfinished.mp4
UNFORTUNATE,,unfortunate.mp4
UNFRIENDED,,unfriended.mp4
UNHAPPY,,unhappy.mp4
UNICORN,,unicorn.mp4
UNICYCLE,(as in "a one wheeled bike"),unicycle.mp4
UNINTELLIGIBLE,(as in "not able to understand"),unintelligible.mp4
UNION,,union.mp4
UNIQUE,,unique.mp4
UNITE,,unite.mp4
UNITED ARAB EMIRATES,(as in "the country"),united_arab_emirates.mp4
UNITED KINGDOM,(as in "the country"),united_kingdom.mp4
UNITED NATIONS,,united_nations.mp4
UNITED STATES,,united_states.mp4
UNITED STATES OF AMERICA,(as in "the country"),united_states_of_america.mp4
UNITY,,unity.mp4
UNIVERSAL,(as in "universe"),universal.mp4
UNIVERSAL,(as in "common standard"),universal2.mp4
UNIVERSE,,universe.mp4
UNIVERSITY,,university.mp4
UNKNOWN,,unknown.mp4
UNLIKE,,unlike.mp4
UNLOCK,,unlock.mp4
UNNATURAL,,unnatural.mp4
UNNOTICED,,unnoticed.mp4
UNPLUG,,unplug.mp4
UNPOLLUTED,,unpolluted.mp4
UNREASONABLE,(as in "not based on good sense"),unreasonable.mp4
UNRELIABLE,|(as in "fickle,_cannot_be_relied_on.mp4,UNRELIABLE.mp4
UNRULY,,unruly.mp4
UNSHAVEN,(as in "face"),unshaven.mp4
UNSHAVEN,(as in "legs"),unshaven2.mp4
UNSKILLED,,unskilled.mp4
UNTIL,,until.mp4
UNTRUTH,,untruth.mp4
UNUSUAL,,unusual.mp4
UNWANTED,,unwanted.mp4
UNWELL,,unwell.mp4
UNWIND,(as in "to relax or rest"),unwind.mp4
UP,,up.mp4
UP TO,(as in "up to someone else"),up_to.mp4
UP TO,(as in "up to me"),up_to2.mp4
UPDATE,,update.mp4
UPHOLD,,uphold.mp4
UPLIFT,(as in "an uplifting feeling"),uplift.mp4
UPLIFT,(as in "giving praise to God"),uplift2.mp4
UPLOAD,(as in "transfer computer data"),upload.mp4
UPON,,upon.mp4
UPPER PENINSULA,(as in "the northern part of Michigan"),upper_peninsula.mp4
UPPERS,(as in "stimulating drug "),uppers.mp4
UPS,,ups.mp4
UPSET,,upset.mp4
UPSET STOMACH,,upset_stomach.mp4
UPSIDE DOWN,(as in "a person"),upside_down.mp4
UPSIDE DOWN,(as in "a cup"),upside_down2.mp4
UPSIDE DOWN,(as in "a box"),upside_down3.mp4
UPSIDE DOWN,(as in "a vehicle"),upside_down4.mp4
UPSTAIRS,,upstairs.mp4
UPWARD,,upward.mp4
URGE,(as in "to coax or prod"),urge.mp4
URGENT,(as in "important"),urgent.mp4
URINATE,,urinate.mp4
URINE,(as in "pee"),urine.mp4
URUGUAY,(as in "the country"),uruguay.mp4
US,(as in "yourself plus one or more people"),us.mp4
USE,(as in "to use or utilize"),use.mp4
USE,(as in "to get used to"),use2.mp4
USE,(as in "to use up"),use3.mp4
USE UP,,use_up.mp4
USED,(as in "second hand"),used.mp4
USED TO,(as in "used to or in the past"),used_to.mp4
USED TO BE INNOCENT,,used_to_be_innocent.mp4
USED TO BE NAIVE,,used_to_be_naive.mp4
USEFUL,,useful.mp4
USHER,(as in "as in a person"),usher.mp4
USUAL,,usual.mp4
USUALLY,,usually.mp4
UTAH,(as in "the state"),utah.mp4
UTILIZE,,utilize.mp4
UTTER,,utter.mp4
UU,(as in "the letter U twice"),uu.mp4
UZBEKISTAN,(as in "the country"),uzbekistan.mp4
V,(as in "the letter V"),v.mp4
V-NECK,(as in "a type of shirt"),v2neck.mp4
VACANCY,,vacancy.mp4
VACANT,,vacant.mp4
VACATION,,vacation.mp4
VACCINATE,,vaccinate.mp4
VACCINATION,,vaccination.mp4
VACUUM,,vacuum.mp4
VACUUM CLEANER,,vacuum_cleaner.mp4
VACUUM SWEEPER,,vacuum_sweeper.mp4
VAGRANT,,vagrant.mp4
VAGUE,,vague.mp4
VAIN,,vain.mp4
VALENTINE,,valentine.mp4
'VALENTINE''S DAY',,valentine1s_day.mp4
'VALENTINE''S GIFT',,valentine1s_gift.mp4
VALID,,valid.mp4
VALLEY,,valley.mp4
VALUABLE,,valuable.mp4
VALUE,,value.mp4
VALVE,,valve.mp4
VAMPIRE,,vampire.mp4
VAN,(as in "a type of automobile"),van.mp4
VANILLA,,vanilla.mp4
VANISH,,vanish.mp4
VANITY,,vanity.mp4
VANQUISH,,vanquish.mp4
VARIABLE,,variable.mp4
VARIETY,(as in "multiple kinds"),variety.mp4
VARIOUS,,various.mp4
VARY,,vary.mp4
VASE,,vase.mp4
VASECTOMY,,vasectomy.mp4
VAST,,vast.mp4
VATICAN,,vatican.mp4
VATICAN CITY,(as in "the papal state"),vatican_city.mp4
VCR,,vcr.mp4
VEG,(as in "vegetable"),veg.mp4
VEG,(as in "to relax"),veg2.mp4
VEGAN,,vegan.mp4
VEGETABLE,,vegetable.mp4
VEGETARIAN,,vegetarian.mp4
VEGGIE,,veggie.mp4
VEGGIES,,veggies.mp4
VEHICLE,(as in "vehicle classifier"),vehicle.mp4
VEHICLE,(as in "a thing used for transportation"),vehicle2.mp4
VEHICLE BACKING UP,,vehicle_backing_up.mp4
VEHICLE FLIPPED OVER,,vehicle_flipped_over.mp4
VEHICLE GOING AROUND CURVE,,vehicle_going_around_curve.mp4
VEHICLE GOING DOWN HILL,,vehicle_going_down_hill.mp4
VEHICLE GOING OVER A BUMP,,vehicle_going_over_a_bump.mp4
VEHICLE GOING OVER A SPEED BUMP,,vehicle_going_over_a_speed_bump.mp4
VEHICLE GOING OVER BUMPS,,vehicle_going_over_bumps.mp4
VEHICLE GOING UP HILL,,vehicle_going_up_hill.mp4
VEHICLE PASSING,,vehicle_passing.mp4
VEHICLE WENT BACKWARDS,,vehicle_went_backwards.mp4
VEHICLE WENT IN REVERSE,,vehicle_went_in_reverse.mp4
VEHICLES IN A LINE,,vehicles_in_a_line.mp4
VEHICLES IN A ROW,,vehicles_in_a_row.mp4
VEIL,,veil.mp4
VEINS,,veins.mp4
VENEZUELA,(as in "the country"),venezuela.mp4
VENISON,,venison.mp4
VENTURE,(as in "journey"),venture.mp4
VERB,(as in "parts of speech/grammar"),verb.mp4
VERILY,(as in "certainly or truly "),verily.mp4
VERMONT,(as in "the state"),vermont.mp4
VERSE,(as in "a short passage"),verse.mp4
VERSION,,version.mp4
VERSUS,(as in "two opposing entities"),versus.mp4
VERTEBRAE,,vertebrae.mp4
VERTICAL,(as in "the axis"),vertical.mp4
VERTICAL AXIS,,vertical_axis.mp4
VERTICAL BLINDS,(as in "window coverings"),vertical_blinds.mp4
VERTICAL STRIPES,,vertical_stripes.mp4
VERY,(as in "really"),very.mp4
VERY CAREFULLY,,very_carefully.mp4
VERY CLEAN,,very_clean.mp4
VERY COLORFUL,,very_colorful.mp4
VERY FAR AWAY,,very_far_away.mp4
VERY FAST,,very_fast.mp4
VERY HAPPY,,very_happy.mp4
VERY OLD,,very_old.mp4
VERY PARCHED,,very_parched.mp4
VERY POOR,,very_poor.mp4
VERY THIRSTY,,very_thirsty.mp4
VESPERS,,vespers.mp4
VEST,(as in "article of clothing"),vest.mp4
VESTMENTS,,vestments.mp4
VESTRY,(as in "holy place"),vestry.mp4
VET,,vet.mp4
VETERAN,,veteran.mp4
'VETERAN''S DAY',,veteran1s_day.mp4
VETERINARIAN,,veterinarian.mp4
VIA,,via.mp4
VIBRATE,,vibrate.mp4
VIBRATION,,vibration.mp4
VICARIOUS,(as in "experienced through the actions of others"),vicarious.mp4
VICE PRESIDENT,,vice_president.mp4
VICINITY,,vicinity.mp4
VICTIM,,victim.mp4
VICTOR,(as in "the name"),victor.mp4
VICTORY,,victory.mp4
VICTORY,(as in "religious victory"),victory2.mp4
VIDEO,,video.mp4
VIDEO CAMERA,,video_camera.mp4
VIDEO GAME,,video_game.mp4
VIDEO RELAY,,video_relay.mp4
VIDEO TAPING,,video_taping.mp4
VIDEOCASSETTE RECORDER,(as in "a VCR"),videocassette_recorder.mp4
VIDEOPHONE,,videophone.mp4
VIDEOTAPE,,videotape.mp4
VIETNAM,(as in "the country"),vietnam.mp4
VIEW,(as in "ability to see"),view.mp4
VIEW,(as in "point of view"),view2.mp4
VIEWPOINT,,viewpoint.mp4
VILLAGE,,village.mp4
VINEGAR,,vinegar.mp4
VIOLIN,,violin.mp4
VIOLIN GROUP,,violin_group.mp4
VIPER,(as in "a snake"),viper.mp4
VIRGIN,,virgin.mp4
VIRGIN ISLANDS,(as in "U.S. Virgin Islands"),virgin_islands.mp4
VIRGIN ISLANDS,(as in "British Virgin Islands"),virgin_islands2.mp4
VIRGIN MARY,,virgin_mary.mp4
VIRGINIA,(as in "the state"),virginia.mp4
VIRTUAL,(as in "nearly "),virtual.mp4
VIRTUOUS,,virtuous.mp4
VIS-A-VIS,,vis2a2vis.mp4
VISA,(as in "the type of credit card or a travel document"),visa.mp4
VISIBILITY,,visibility.mp4
VISIBLE,,visible.mp4
VISION,(as in "ability to see"),vision.mp4
VISION,(as in "prophecy or appearance of a supernatural being"),vision2.mp4
VISION,|(as in "the verb,_visualize_or_imagin.mp4,VISION3.mp4
VISIT,,visit.mp4
VISITING,,visiting.mp4
VISITOR,,visitor.mp4
VISUAL,,visual.mp4
VISUAL AID,,visual_aid.mp4
VISUALIZE,,visualize.mp4
VITAL,(as in "neccesary or must"),vital.mp4
VITAMIN,,vitamin.mp4
VIXEN,,vixen.mp4
VLOG,(as in "video blog or video log"),vlog.mp4
VOCABULARY,,vocabulary.mp4
VOCAL,,vocal.mp4
VOCALIZE,,vocalize.mp4
VOCATION,(as in "vocation for someone"),vocation.mp4
VOCATION,(as in "vocation for me"),vocation2.mp4
VOCATIONAL REHABILITATION,,vocational_rehabilitation.mp4
VOICE,,voice.mp4
VOICE OFF,,voice_off.mp4
VOID,(as in "empty or blank"),void1.mp4
VOID,(as in "to urinate"),void2.mp4
VOID,(as in "cancel"),void3.mp4
VOLCANO,,volcano.mp4
VOLKSWAGEN,,volkswagen.mp4
VOLLEYBALL,,volleyball.mp4
VOLUME,(as in "a book or textbook"),volume.mp4
VOLUNTEER,,volunteer.mp4
VOLUPTUOUS,,voluptuous.mp4
VOMIT,,vomit.mp4
VOTE,,vote.mp4
VOW,,vow.mp4
VV,(as in "the letter V twice"),vv.mp4
VW,,vw.mp4
W,(as in "the letter W"),w.mp4
WACKY,,wacky.mp4
WADE,,wade.mp4
WAFFLE,,waffle.mp4
WAG,(as in "wag a tail"),wag.mp4
WAGE,,wage.mp4
WAGER,,wager.mp4
WAGON,,wagon.mp4
WAIST,,waist.mp4
WAIT,,wait.mp4
WAIT A MINUTE,,wait_a_minute.mp4
WAIT A SECOND,,wait_a_second.mp4
WAITER,,waiter.mp4
WAITRESS,,waitress.mp4
WAITSTAFF,,waitstaff.mp4
WAIVE,(as in "dismissed"),waive.mp4
WAKE,,wake.mp4
WAKE UP,,wake_up.mp4
WAKEFUL,,wakeful.mp4
WALES,(as in "a country in the United Kingdom"),wales.mp4
WALK,,walk.mp4
WALK,(as in "walk fast"),walk2.mp4
WALK FAST,,walk_fast.mp4
WALL,,wall.mp4
WALLET,,wallet.mp4
WALLPAPER,,wallpaper.mp4
WALNUT,,walnut.mp4
WALRUS,,walrus.mp4
WALT DISNEY,,walt_disney.mp4
WAND,(as in "the action or the object"),wand.mp4
WANDER,,wander.mp4
WANT,,want.mp4
WAR,,war.mp4
WARM,,warm.mp4
WARN,,warn.mp4
WARP,(as in "bend"),warp.mp4
WARRIOR,,warrior.mp4
WAS,,was.mp4
WAS NOT,,was_not.mp4
WASABI,,wasabi.mp4
WASH,(as in "washing dishes"),wash.mp4
WASH,(as in "washing hands"),wash2.mp4
WASH,(as in "washing your body"),wash3.mp4
WASH,(as in "washing face"),wash4.mp4
WASH,(as in "washing a window"),wash5.mp4
WASH,(as in "washing a counter"),wash6.mp4
WASH THE WALLS,,wash_the_walls.mp4
WASH THE WINDOWS,,wash_the_windows.mp4
WASH YOUR BODY,,wash_your_body.mp4
WASH YOUR HAIR,,wash_your_hair.mp4
WASHCLOTH,,washcloth.mp4
WASHER,,washer.mp4
WASHING MACHINE,,washing_machine.mp4
WASHINGTON,(as in "the state"),washington.mp4
WASHINGTON D.C.,(as in "the U.S. capital"),washington_d3c3.mp4
WASP,,wasp.mp4
WASTE,,waste.mp4
WATCH,(as in "to look at"),watch.mp4
WATCH,(as in "wristwatch"),watch2.mp4
WATCH HER,,watch_her.mp4
WATCH HIM,,watch_him.mp4
WATCH IT,,watch_it.mp4
WATCH ME,,watch_me.mp4
WATCH OUT,,watch_out.mp4
